Tender,Bid,Competitors,Bid_value,Difference Bid/PTE,Date,Site,Brazilian State,Collusive_competitor,Pre-Tender Estimate (PTE),Number_bids,Winner,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
48,410,79,714705799.5,-0.06092121281763884,1267142400,15,4,0,761071178.75,7,0.0,0.2284,0.8995,0.052,0.2779,1.4094,1.1076,0.3638,0
48,411,122,857684501.75,0.1269438729222145,1267142400,15,4,0,761071178.75,7,0.0,0.2284,0.8995,0.052,0.2779,1.4094,1.1076,0.3638,0
48,412,68,859898511.91,0.12985294400757122,1267142400,15,4,0,761071178.75,7,0.0,0.2284,0.8995,0.052,0.2779,1.4094,1.1076,0.3638,0
48,413,112,893515342.94,0.17402336061067147,1267142400,15,4,0,761071178.75,7,0.0,0.2284,0.8995,0.052,0.2779,1.4094,1.1076,0.3638,0
48,414,207,1029215649.37,0.3523250887786953,1267142400,15,4,0,761071178.75,7,0.0,0.2284,0.8995,0.052,0.2779,1.4094,1.1076,0.3638,0
48,415,70,1290436120.74,0.6955524749464834,1267142400,15,4,0,761071178.75,7,0.0,0.2284,0.8995,0.052,0.2779,1.4094,1.1076,0.3638,0
49,416,79,570128780.18,-0.2664295267595451,1245283200,17,10,0,777197012.39,15,1.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,417,145,674900000.0,-0.1316230129030231,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,418,104,697049646.9,-0.10312361500661792,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,419,213,702755800.0,-0.09578165021643849,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,420,34,729578430.0,-0.061269641584912354,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,421,121,749723929.07,-0.03534893068556194,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,422,217,769858602.3,-0.009442149124368476,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,423,170,788571093.82,0.014634746722742824,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,424,2,791227634.26,0.018052851009879325,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,425,21,823565097.32,0.05966065771072781,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,426,154,883938942.0,0.13734217696199347,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,427,76,885500000.0,0.1393507513326019,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,428,69,885960519.24,0.13994328994592448,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,429,155,957348469.25,0.2317963836556791,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
49,430,262,1084324552.0,0.395173340496428,1245283200,17,10,0,777197012.39,15,0.0,0.1586,0.9019,0.1838,1.0161,0.7366,0.5004,0.2524,0
50,431,18,567058669.61,-0.28161828342262885,1299715200,4,8,0,789355653.86,14,1.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,432,12,590076751.93,-0.25245768615897457,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,433,161,602375181.35,-0.236877346219861,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,434,29,648799716.25,-0.17806414247199273,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,435,166,657032903.03,-0.16763387983975697,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,436,26,659888379.04,-0.1640164027291079,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,437,67,688978190.91,-0.1271637980410323,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,438,83,749500000.0,-0.050491376941564046,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,439,262,789198717.08,-0.00019881631205469983,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,440,172,794825829.82,0.0069299256086284115,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,441,152,794915000.0,0.007042891392256994,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,442,104,852878828.18,0.08047471885374802,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,443,187,898928584.28,0.1388131318046324,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
50,444,80,1208252780.16,0.5306823663725801,1299715200,4,8,0,789355653.86,14,0.0,0.2218,1.1307,0.0406,0.2179,3.689,1.6449,0.4304,0
51,445,55,858366444.14,0.08083764187247189,1185494400,3,8,1,794167792.54,6,1.0,0.1149,0.328,0.0462,0.4953,-0.8119,0.9664,0.4308,0
51,446,98,897980421.13,0.13071875939211086,1185494400,3,8,1,794167792.54,6,0.0,0.1149,0.328,0.0462,0.4953,-0.8119,0.9664,0.4308,1
51,447,69,910593887.41,0.1466013806699873,1185494400,3,8,1,794167792.54,6,0.0,0.1149,0.328,0.0462,0.4953,-0.8119,0.9664,0.4308,1
51,448,71,924778044.0,0.16446178337485473,1185494400,3,8,1,794167792.54,6,0.0,0.1149,0.328,0.0462,0.4953,-0.8119,0.9664,0.4308,1
51,449,125,1068000625.26,0.344804756994987,1185494400,3,8,1,794167792.54,6,0.0,0.1149,0.328,0.0462,0.4953,-0.8119,0.9664,0.4308,0
51,450,70,1139926843.75,0.4353727945880972,1185494400,3,8,1,794167792.54,6,0.0,0.1149,0.328,0.0462,0.4953,-0.8119,0.9664,0.4308,1
52,451,113,789698500.0,-0.049749206516671675,1216252800,20,6,0,831042189.51,3,1.0,0.1196,0.2636,0.2044,1.4142,0.0,-1.381,0.4418,0
52,452,14,951076713.78,0.14443854449889587,1216252800,20,6,0,831042189.51,3,0.0,0.1196,0.2636,0.2044,1.4142,0.0,-1.381,0.4418,0
52,453,3,997895934.43,0.20077650331853844,1216252800,20,6,0,831042189.51,3,0.0,0.1196,0.2636,0.2044,1.4142,0.0,-1.381,0.4418,0
53,454,90,807488986.27,-0.0417720530485182,1188432000,12,10,0,842689872.32,4,1.0,0.1377,0.3561,0.1977,1.4142,-0.3292,-1.041,0.5,0
53,455,203,967123349.06,0.1476622430472832,1188432000,12,10,0,842689872.32,4,0.0,0.1377,0.3561,0.1977,1.4142,-0.3292,-1.041,0.5,0
53,456,72,1094999394.82,0.2994097007542874,1188432000,12,10,0,842689872.32,4,0.0,0.1377,0.3561,0.1977,1.4142,-0.3292,-1.041,0.5,0
53,457,262,1094999394.82,0.2994097007542874,1188432000,12,10,0,842689872.32,4,0.0,0.1377,0.3561,0.1977,1.4142,-0.3292,-1.041,0.5,0
54,458,242,945372246.38,0.10033472879362747,1194998400,19,1,0,859167871.05,3,1.0,0.0596,0.1237,0.042,1.4142,0.0,0.9064,0.3333,0
54,459,94,985036523.4,0.1465006509102515,1194998400,19,1,0,859167871.05,3,0.0,0.0596,0.1237,0.042,1.4142,0.0,0.9064,0.3333,0
54,460,133,1062307460.3,0.23643759979262322,1194998400,19,1,0,859167871.05,3,0.0,0.0596,0.1237,0.042,1.4142,0.0,0.9064,0.3333,0
55,461,248,672070084.88,-0.26420483120335825,1265328000,1,3,0,913392902.51,10,1.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,462,109,696382558.23,-0.23758707089102227,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,463,97,847747476.06,-0.07186986703050424,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,464,256,937719488.02,0.026633210574716237,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,465,179,988152460.12,0.08184819194955528,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,466,102,1011192076.96,0.10707240463687451,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,467,228,1119192357.68,0.22531317530984096,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,468,71,1198250831.76,0.31186790314136625,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,469,68,1245184036.0,0.36325127180016326,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
55,470,16,1483596139.16,0.6242693971926909,1265328000,1,3,0,913392902.51,10,0.0,0.2469,1.2075,0.0362,0.1194,-0.1889,0.3139,0.1938,0
56,471,221,731085774.0,-0.21449663264393845,1216252800,20,6,0,930722647.9,5,1.0,0.1574,0.488,0.0988,0.6279,-1.3669,0.0389,0.2,0
56,472,164,803323025.0,-0.13688247856378394,1216252800,20,6,0,930722647.9,5,0.0,0.1574,0.488,0.0988,0.6279,-1.3669,0.0389,0.2,0
56,473,211,916152611.92,-0.015654541138409552,1216252800,20,6,0,930722647.9,5,0.0,0.1574,0.488,0.0988,0.6279,-1.3669,0.0389,0.2,0
56,474,99,989306000.0,0.06294394171258463,1216252800,20,6,0,930722647.9,5,0.0,0.1574,0.488,0.0988,0.6279,-1.3669,0.0389,0.2,0
56,475,81,1087854676.0,0.1688279837764116,1216252800,20,6,0,930722647.9,5,0.0,0.1574,0.488,0.0988,0.6279,-1.3669,0.0389,0.2,0
57,476,76,1169650819.7,0.12113119062412173,1243555200,14,9,1,1043277387.59,5,1.0,0.0694,0.1704,0.0335,0.463,-2.4769,-0.2399,0.3525,1
57,477,246,1208780970.54,0.15863813873347513,1243555200,14,9,1,1043277387.59,5,0.0,0.0694,0.1704,0.0335,0.463,-2.4769,-0.2399,0.3525,1
57,478,71,1288108336.02,0.23467483465309863,1243555200,14,9,1,1043277387.59,5,0.0,0.0694,0.1704,0.0335,0.463,-2.4769,-0.2399,0.3525,1
57,479,70,1359504152.44,0.3031089992092062,1243555200,14,9,1,1043277387.59,5,0.0,0.0694,0.1704,0.0335,0.463,-2.4769,-0.2399,0.3525,1
57,480,64,1368972895.84,0.31218495878873176,1243555200,14,9,1,1043277387.59,5,0.0,0.0694,0.1704,0.0335,0.463,-2.4769,-0.2399,0.3525,0
58,481,64,971000213.0,-0.09824267946581705,1198713600,20,6,0,1076786615.3,3,1.0,0.1012,0.2211,0.1585,1.4142,0.0,-1.1632,0.3836,0
58,482,34,1124916500.07,0.04469769969845945,1198713600,20,6,0,1076786615.3,3,0.0,0.1012,0.2211,0.1585,1.4142,0.0,-1.1632,0.3836,0
58,483,78,1185684813.04,0.10113256999360105,1198713600,20,6,0,1076786615.3,3,0.0,0.1012,0.2211,0.1585,1.4142,0.0,-1.1632,0.3836,0
59,484,2,739878650.9,-0.3587885690594338,1375401600,4,8,0,1153876264.83,7,1.0,0.2208,0.987,0.2021,0.9344,0.9546,0.6635,0.2298,0
59,485,77,889416306.1,-0.22919264984531307,1375401600,4,8,0,1153876264.83,7,0.0,0.2208,0.987,0.2021,0.9344,0.9546,0.6635,0.2298,0
59,486,69,986888000.0,-0.14471938622864577,1375401600,4,8,0,1153876264.83,7,0.0,0.2208,0.987,0.2021,0.9344,0.9546,0.6635,0.2298,0
59,487,58,1022092503.68,-0.1142096125613743,1375401600,4,8,0,1153876264.83,7,0.0,0.2208,0.987,0.2021,0.9344,0.9546,0.6635,0.2298,0
59,488,79,1093666068.66,-0.05218080829392102,1375401600,4,8,0,1153876264.83,7,0.0,0.2208,0.987,0.2021,0.9344,0.9546,0.6635,0.2298,0
59,489,87,1198825229.76,0.03895475303551921,1375401600,4,8,0,1153876264.83,7,0.0,0.2208,0.987,0.2021,0.9344,0.9546,0.6635,0.2298,0
59,490,0,1470135030.12,0.2740837773767659,1375401600,4,8,0,1153876264.83,7,0.0,0.2208,0.987,0.2021,0.9344,0.9546,0.6635,0.2298,0
60,491,163,1149690071.75,-0.13237421258187326,1281571200,28,11,0,1325099009.76,13,1.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,492,78,1199814787.92,-0.09454706472287773,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,493,112,1199880000.0,-0.09449785173613516,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,494,150,1224200000.0,-0.0761445061967669,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,495,71,1247342711.67,-0.05867961376265991,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,496,171,1275318441.44,-0.03756743303960065,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,497,247,1288321803.54,-0.027754308130274026,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,498,227,1289250000.0,-0.02705383484249446,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,499,232,1289459888.0,-0.026895440640661936,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,500,194,1385870787.43,0.04586206556822269,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,501,183,1387846950.6,0.04735339803126464,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,502,262,1397071080.94,0.054314485672308774,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
60,503,91,1457999335.4,0.10029463810713346,1281571200,28,11,0,1325099009.76,13,0.0,0.0709,0.2682,0.0436,0.6249,-0.7453,0.3433,0.239,0
61,504,79,1142375625.91,-0.14938388249949108,1267142400,17,10,0,1342997860.5,9,1.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,505,121,1218768705.02,-0.09250138003477483,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,506,71,1246143676.28,-0.07211789911857423,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,507,112,1248247718.6,-0.07055122326458843,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,508,92,1299631130.13,-0.032290989915541926,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,509,76,1345462022.0,0.001834821612509933,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,510,85,1546182065.3,0.1512915327537113,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,511,180,1592040850.93,0.18543811405424057,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
61,512,197,1655492718.52,0.2326845538708883,1267142400,17,10,0,1342997860.5,9,0.0,0.135,0.4492,0.0669,0.4793,-1.3131,0.6046,0.2709,0
62,513,74,1119798243.0,-0.1687506972681413,1347494400,4,8,1,1347126835.86,9,1.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,1
62,514,29,1287000000.0,-0.04463338882386318,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,0
62,515,263,1329150210.93,-0.013344418989711261,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,1
62,516,181,1338477358.63,-0.006420685120178749,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,1
62,517,77,1436418195.13,0.06628281531708706,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,1
62,518,194,1488965256.66,0.10528958151847014,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,1
62,519,2,1560527310.32,0.15841156807166276,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,0
62,520,84,1598142566.8,0.18633414780112573,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,0
62,521,71,1674243913.39,0.24282574500208073,1347494400,4,8,1,1347126835.86,9,0.0,0.1224,0.4951,0.1493,1.0601,-0.4316,-0.2961,0.1905,1
63,522,269,1348510628.0,-0.022169228521875195,1313452800,24,8,1,1379083853.09,10,1.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
63,523,76,1398522046.09,0.014095004416494916,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
63,524,78,1434374605.26,0.04009237875284777,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
63,525,75,1436263727.44,0.041462217269749635,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
63,526,84,1443259677.76,0.04653511425445789,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,0
63,527,70,1480622997.32,0.07362796975869967,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
63,528,71,1484925334.04,0.0767476761567989,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
63,529,262,1490330786.0,0.080667272451026,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
63,530,48,1530536228.03,0.10982100515547,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,0
63,531,69,1677065327.49,0.21607204937710045,1313452800,24,8,1,1379083853.09,10,0.0,0.06,0.2436,0.0371,0.9189,2.9565,1.2772,0.3684,1
64,532,262,158040644.92,0.10680680054261371,1140048000,18,10,0,142789730.64,4,1.0,0.11,0.3089,0.1356,1.5031,1.1192,0.0279,0.25,0
64,533,71,179473250.0,0.25690586567801654,1140048000,18,10,0,142789730.64,4,0.0,0.11,0.3089,0.1356,1.5031,1.1192,0.0279,0.25,0
64,534,73,185049588.9,0.29595866642920665,1140048000,18,10,0,142789730.64,4,0.0,0.11,0.3089,0.1356,1.5031,1.1192,0.0279,0.25,0
64,535,72,206864782.74,0.448737117247916,1140048000,18,10,0,142789730.64,4,0.0,0.11,0.3089,0.1356,1.5031,1.1192,0.0279,0.25,0
65,536,76,182376337.63,0.14233360333030642,1124323200,3,8,0,159652431.74,4,1.0,0.0737,0.1878,0.1372,1.6287,2.9004,-1.6039,0.4809,0
65,537,81,207407097.77,0.2991164338027139,1124323200,3,8,0,159652431.74,4,0.0,0.0737,0.1878,0.1372,1.6287,2.9004,-1.6039,0.4809,0
65,538,70,210341768.06,0.31749805353763416,1124323200,3,8,0,159652431.74,4,0.0,0.0737,0.1878,0.1372,1.6287,2.9004,-1.6039,0.4809,0
65,539,72,216625056.87,0.3568541018077449,1124323200,3,8,0,159652431.74,4,0.0,0.0737,0.1878,0.1372,1.6287,2.9004,-1.6039,0.4809,0
66,540,70,149204865.73,-0.08471258098482237,1201737600,8,10,0,163014221.14,3,1.0,0.0286,0.059,0.0296,1.4142,0.0,-0.0143,0.3333,0
66,541,82,153626376.68,-0.05758911335678807,1201737600,8,10,0,163014221.14,3,0.0,0.0286,0.059,0.0296,1.4142,0.0,-0.0143,0.3333,0
66,542,79,158006072.47,-0.03072215807293821,1201737600,8,10,0,163014221.14,3,0.0,0.0286,0.059,0.0296,1.4142,0.0,-0.0143,0.3333,0
67,543,70,232569569.05,0.27223944882411955,1132185600,2,8,0,182803299.54,3,1.0,0.1001,0.2193,0.0877,1.4142,0.0,0.5858,0.3333,0
67,544,81,252963759.46,0.383803028154029,1132185600,2,8,0,182803299.54,3,0.0,0.1001,0.2193,0.0877,1.4142,0.0,0.5858,0.3333,0
67,545,69,283560920.1,0.5511805356552266,1132185600,2,8,0,182803299.54,3,0.0,0.1001,0.2193,0.0877,1.4142,0.0,0.5858,0.3333,0
